datetime,1f_1,1f_but,2f_he,2f_2,1f_ele
2023-01-26 06:00:00,42,26,12,15,16
2023-01-26 07:00:00,46,30,31,19,10
2023-01-26 08:00:00,15,34,34,11,19
2023-01-26 09:00:00,41,20,30,10,13
2023-01-26 10:00:00,30,19,10,8,18
2023-01-26 11:00:00,44,39,71,30,15
2023-01-26 12:00:00,85,47,27,20,22
2023-01-26 13:00:00,34,25,44,37,24
2023-01-26 14:00:00,73,73,29,44,21
2023-01-26 15:00:00,118,84,80,61,21
2023-01-26 16:00:00,98,78,80,54,27
2023-01-26 17:00:00,102,84,74,61,25
2023-01-26 18:00:00,114,61,77,46,23
2023-01-26 19:00:00,86,72,64,45,27
2023-01-26 20:00:00,126,63,97,45,28
2023-01-26 21:00:00,128,86,86,56,21
2023-01-26 22:00:00,56,27,31,26,18
2023-01-26 23:00:00,72,27,56,41,21
2023-01-27 00:00:00,84,44,27,26,20
2023-01-27 01:00:00,33,12,37,10,12
2023-01-27 02:00:00,21,10,26,12,11
2023-01-27 03:00:00,21,17,12,18,19
2023-01-27 04:00:00,29,37,15,14,15
2023-01-27 05:00:00,49,33,25,17,12
2023-01-27 06:00:00,49,14,14,16,18
2023-01-27 07:00:00,47,19,20,17,17
2023-01-27 08:00:00,47,10,17,9,18
2023-01-27 09:00:00,18,32,22,9,10
2023-01-27 10:00:00,36,19,24,17,19
2023-01-27 11:00:00,46,74,66,19,23
2023-01-27 12:00:00,47,74,68,16,22
2023-01-27 13:00:00,38,67,47,35,19
2023-01-27 14:00:00,52,32,63,37,17
2023-01-27 15:00:00,119,66,87,39,26
2023-01-27 16:00:00,105,92,82,32,20
2023-01-27 17:00:00,134,64,66,45,22
2023-01-27 18:00:00,128,60,97,65,29
2023-01-27 19:00:00,99,89,99,57,24
2023-01-27 20:00:00,92,80,75,54,28
2023-01-27 21:00:00,84,62,99,57,25
2023-01-27 22:00:00,31,60,43,26,15
2023-01-27 23:00:00,68,31,49,31,21
2023-01-28 00:00:00,63,40,15,21,11
2023-01-28 01:00:00,15,17,9,9,7
2023-01-28 02:00:00,14,18,12,9,6
2023-01-28 03:00:00,33,24,11,7,7
2023-01-28 04:00:00,10,27,15,7,5
2023-01-28 05:00:00,29,16,11,7,5
2023-01-28 06:00:00,16,22,27,7,6
2023-01-28 07:00:00,14,28,6,8,8
2023-01-28 08:00:00,32,12,8,5,8
2023-01-28 09:00:00,24,28,12,8,5
2023-01-28 10:00:00,32,25,24,5,8
2023-01-28 11:00:00,58,49,18,20,8
2023-01-28 12:00:00,48,34,47,13,6
2023-01-28 13:00:00,49,52,47,24,9
2023-01-28 14:00:00,52,44,54,29,6
2023-01-28 15:00:00,63,87,81,23,9
2023-01-28 16:00:00,119,81,77,41,11
2023-01-28 17:00:00,85,75,52,25,9
2023-01-28 18:00:00,101,82,85,38,13
2023-01-28 19:00:00,87,62,57,31,12
2023-01-28 20:00:00,85,51,56,56,11
2023-01-28 21:00:00,115,50,89,55,14
2023-01-28 22:00:00,43,22,33,23,8
2023-01-28 23:00:00,35,45,44,30,11
2023-01-29 00:00:00,53,47,35,22,9
2023-01-29 01:00:00,31,14,16,7,9
2023-01-29 02:00:00,36,25,7,7,7
2023-01-29 03:00:00,35,9,27,6,8
2023-01-29 04:00:00,21,20,16,7,5
2023-01-29 05:00:00,11,13,25,6,6
2023-01-29 06:00:00,13,5,22,6,8
2023-01-29 07:00:00,26,20,22,8,8
2023-01-29 08:00:00,39,22,17,8,6
2023-01-29 09:00:00,18,9,12,5,5
2023-01-29 10:00:00,39,7,9,9,7
2023-01-29 11:00:00,55,25,37,15,9
2023-01-29 12:00:00,52,41,45,28,10
2023-01-29 13:00:00,39,42,38,15,8
2023-01-29 14:00:00,28,40,28,35,7
2023-01-29 15:00:00,67,69,87,41,11
2023-01-29 16:00:00,68,60,64,33,12
2023-01-29 17:00:00,117,82,71,29,7
2023-01-29 18:00:00,120,51,82,59,11
2023-01-29 19:00:00,98,59,83,54,13
2023-01-29 20:00:00,85,67,70,33,7
2023-01-29 21:00:00,127,58,78,34,7
2023-01-29 22:00:00,49,31,28,28,8
2023-01-29 23:00:00,59,26,50,19,6
2023-01-30 00:00:00,74,29,30,43,21
2023-01-30 01:00:00,10,26,16,17,17
2023-01-30 02:00:00,22,36,26,7,13
2023-01-30 03:00:00,34,17,36,9,12
2023-01-30 04:00:00,30,29,12,6,14
2023-01-30 05:00:00,12,28,30,14,12
2023-01-30 06:00:00,42,30,39,19,16
2023-01-30 07:00:00,18,12,36,13,12
2023-01-30 08:00:00,18,25,12,9,13
2023-01-30 09:00:00,45,25,14,6,17
2023-01-30 10:00:00,33,32,24,15,12
2023-01-30 11:00:00,30,32,53,24,23
2023-01-30 12:00:00,43,56,70,28,19
2023-01-30 13:00:00,40,44,38,25,20
2023-01-30 14:00:00,40,70,37,34,23
2023-01-30 15:00:00,88,92,87,64,27
2023-01-30 16:00:00,109,90,82,52,23
2023-01-30 17:00:00,113,70,84,42,28
2023-01-30 18:00:00,114,88,64,50,21
2023-01-30 19:00:00,140,60,63,53,24
2023-01-30 20:00:00,102,96,86,34,20
2023-01-30 21:00:00,95,70,78,44,20
2023-01-30 22:00:00,74,34,48,34,21
2023-01-30 23:00:00,58,29,50,42,21
2023-01-31 00:00:00,90,66,61,16,20
2023-01-31 01:00:00,26,31,15,16,13
2023-01-31 02:00:00,43,33,19,11,19
2023-01-31 03:00:00,10,20,23,12,12
2023-01-31 04:00:00,32,32,25,14,12
2023-01-31 05:00:00,18,39,18,6,18
2023-01-31 06:00:00,19,17,10,8,17
2023-01-31 07:00:00,11,25,16,9,18
2023-01-31 08:00:00,16,36,27,17,14
2023-01-31 09:00:00,26,38,38,14,12
2023-01-31 10:00:00,24,36,26,8,14
2023-01-31 11:00:00,55,68,50,28,15
2023-01-31 12:00:00,31,71,45,25,22
2023-01-31 13:00:00,40,59,44,15,21
2023-01-31 14:00:00,40,43,73,41,17
2023-01-31 15:00:00,82,83,72,45,23
2023-01-31 16:00:00,100,97,95,66,24
2023-01-31 17:00:00,132,65,92,37,24
2023-01-31 18:00:00,89,80,61,30,27
2023-01-31 19:00:00,130,81,68,63,20
2023-01-31 20:00:00,121,65,98,58,29
2023-01-31 21:00:00,91,75,76,50,29
2023-01-31 22:00:00,64,25,48,37,20
2023-01-31 23:00:00,91,60,66,15,21
2023-02-01 00:00:00,61,54,29,15,21
2023-02-01 01:00:00,25,12,21,11,19
2023-02-01 02:00:00,49,16,26,14,14
2023-02-01 03:00:00,23,10,26,10,18
2023-02-01 04:00:00,26,11,21,9,13
2023-02-01 05:00:00,38,23,32,17,13
2023-02-01 06:00:00,36,27,36,5,17
2023-02-01 07:00:00,47,14,14,15,10
2023-02-01 08:00:00,17,14,30,11,10
2023-02-01 09:00:00,14,12,25,12,18
2023-02-01 10:00:00,16,26,12,8,18
2023-02-01 11:00:00,54,66,66,16,21
2023-02-01 12:00:00,38,60,28,23,21
2023-02-01 13:00:00,92,56,65,42,19
2023-02-01 14:00:00,70,45,60,28,16
2023-02-01 15:00:00,106,64,81,50,28
2023-02-01 16:00:00,93,82,91,58,27
2023-02-01 17:00:00,140,75,84,58,27
2023-02-01 18:00:00,136,92,86,56,20
2023-02-01 19:00:00,117,69,96,34,27
2023-02-01 20:00:00,99,76,69,64,22
2023-02-01 21:00:00,138,89,67,43,26
2023-02-01 22:00:00,79,47,27,24,23
2023-02-01 23:00:00,93,32,38,40,22
2023-02-02 00:00:00,63,70,62,37,21
2023-02-02 01:00:00,17,33,39,8,14
2023-02-02 02:00:00,11,13,10,5,11
2023-02-02 03:00:00,34,24,13,16,10
2023-02-02 04:00:00,38,25,38,14,11
2023-02-02 05:00:00,39,31,12,12,13
2023-02-02 06:00:00,33,32,16,16,13
2023-02-02 07:00:00,43,21,37,10,19
2023-02-02 08:00:00,41,27,27,6,17
2023-02-02 09:00:00,45,20,20,15,14
2023-02-02 10:00:00,29,33,18,11,14
2023-02-02 11:00:00,63,61,68,40,22
2023-02-02 12:00:00,90,41,56,34,15
2023-02-02 13:00:00,57,66,43,28,18
2023-02-02 14:00:00,52,47,54,24,18
2023-02-02 15:00:00,121,63,87,34,20
2023-02-02 16:00:00,138,60,92,30,22
2023-02-02 17:00:00,144,65,83,63,29
2023-02-02 18:00:00,118,67,98,34,25
2023-02-02 19:00:00,131,88,95,54,28
2023-02-02 20:00:00,116,61,86,32,22
2023-02-02 21:00:00,89,72,75,57,26
2023-02-02 22:00:00,65,26,40,21,21
2023-02-02 23:00:00,47,47,69,25,16
2023-02-03 00:00:00,83,57,48,20,22
2023-02-03 01:00:00,25,16,27,16,13
2023-02-03 02:00:00,11,11,30,17,15
2023-02-03 03:00:00,32,24,24,11,16
2023-02-03 04:00:00,19,22,21,6,16
2023-02-03 05:00:00,20,33,27,16,17
2023-02-03 06:00:00,21,34,10,11,11
2023-02-03 07:00:00,23,34,15,5,14
2023-02-03 08:00:00,41,31,12,10,14
2023-02-03 09:00:00,25,36,16,11,17
2023-02-03 10:00:00,44,27,38,19,13
2023-02-03 11:00:00,93,36,32,30,21
2023-02-03 12:00:00,35,68,42,15,24
2023-02-03 13:00:00,42,57,66,22,17
2023-02-03 14:00:00,89,43,47,20,19
2023-02-03 15:00:00,123,69,83,38,20
2023-02-03 16:00:00,119,64,72,63,25
2023-02-03 17:00:00,145,69,71,64,27
2023-02-03 18:00:00,108,91,70,32,22
2023-02-03 19:00:00,85,97,79,35,20
2023-02-03 20:00:00,110,81,75,68,22
2023-02-03 21:00:00,127,93,98,49,27
2023-02-03 22:00:00,65,52,58,31,23
2023-02-03 23:00:00,69,33,48,23,21
2023-02-04 00:00:00,29,23,45,30,8
2023-02-04 01:00:00,31,28,19,6,8
2023-02-04 02:00:00,18,20,28,8,7
2023-02-04 03:00:00,15,7,5,6,6
2023-02-04 04:00:00,19,15,11,8,6
2023-02-04 05:00:00,33,19,9,5,9
2023-02-04 06:00:00,19,29,16,7,7
2023-02-04 07:00:00,25,7,14,5,7
2023-02-04 08:00:00,15,22,27,5,6
2023-02-04 09:00:00,34,27,24,6,8
2023-02-04 10:00:00,10,22,9,6,8
2023-02-04 11:00:00,27,32,44,35,11
2023-02-04 12:00:00,59,33,25,13,7
2023-02-04 13:00:00,57,23,33,36,9
2023-02-04 14:00:00,66,27,27,35,11
2023-02-04 15:00:00,86,56,59,27,13
2023-02-04 16:00:00,117,51,82,48,10
2023-02-04 17:00:00,97,62,88,55,14
2023-02-04 18:00:00,65,79,63,43,14
2023-02-04 19:00:00,105,83,50,59,10
2023-02-04 20:00:00,116,59,72,25,12
2023-02-04 21:00:00,67,61,57,41,12
2023-02-04 22:00:00,58,26,24,13,11
2023-02-04 23:00:00,68,52,21,10,9
2023-02-05 00:00:00,29,39,15,37,9
2023-02-05 01:00:00,28,21,19,7,9
2023-02-05 02:00:00,16,29,9,8,6
2023-02-05 03:00:00,17,27,27,9,7
2023-02-05 04:00:00,32,19,24,5,8
2023-02-05 05:00:00,38,17,29,8,7
2023-02-05 06:00:00,34,10,10,5,5
2023-02-05 07:00:00,21,12,25,8,8
2023-02-05 08:00:00,11,19,17,8,6
2023-02-05 09:00:00,27,8,28,9,5
2023-02-05 10:00:00,32,20,27,8,9
2023-02-05 11:00:00,35,38,51,32,6
2023-02-05 12:00:00,57,49,31,11,11
2023-02-05 13:00:00,71,51,16,27,8
2023-02-05 14:00:00,24,19,22,10,8
2023-02-05 15:00:00,103,53,85,46,13
2023-02-05 16:00:00,65,75,66,41,7
2023-02-05 17:00:00,113,79,74,48,10
2023-02-05 18:00:00,65,88,64,55,10
2023-02-05 19:00:00,109,86,72,31,9
2023-02-05 20:00:00,62,51,74,30,7
2023-02-05 21:00:00,69,58,63,37,7
2023-02-05 22:00:00,50,47,31,14,10
2023-02-05 23:00:00,50,27,37,32,8
2023-02-06 00:00:00,56,35,67,42,16
2023-02-06 01:00:00,36,36,33,15,17
2023-02-06 02:00:00,16,28,19,13,13
2023-02-06 03:00:00,13,26,24,9,12
2023-02-06 04:00:00,43,38,13,11,11
2023-02-06 05:00:00,35,16,21,15,19
2023-02-06 06:00:00,26,26,24,10,14
2023-02-06 07:00:00,33,17,32,9,19
2023-02-06 08:00:00,49,12,39,10,10
2023-02-06 09:00:00,31,13,39,8,19
2023-02-06 10:00:00,27,23,24,18,19
2023-02-06 11:00:00,54,63,26,20,16
2023-02-06 12:00:00,59,66,39,33,17
2023-02-06 13:00:00,67,69,66,38,17
2023-02-06 14:00:00,48,46,58,36,24
2023-02-06 15:00:00,146,60,78,37,29
2023-02-06 16:00:00,104,94,94,51,22
2023-02-06 17:00:00,126,87,80,60,29
2023-02-06 18:00:00,107,91,65,37,23
2023-02-06 19:00:00,102,76,69,39,20
2023-02-06 20:00:00,109,89,97,45,20
2023-02-06 21:00:00,119,87,75,42,26
2023-02-06 22:00:00,87,30,57,18,15
2023-02-06 23:00:00,37,48,30,30,16
2023-02-07 00:00:00,63,68,60,22,23
2023-02-07 01:00:00,34,10,28,5,15
2023-02-07 02:00:00,40,24,19,14,10
2023-02-07 03:00:00,39,36,35,14,13
2023-02-07 04:00:00,43,32,14,9,16
2023-02-07 05:00:00,16,13,28,6,16
2023-02-07 06:00:00,30,21,30,7,18
2023-02-07 07:00:00,17,33,30,8,12
2023-02-07 08:00:00,10,14,14,12,14
2023-02-07 09:00:00,26,25,25,8,19
2023-02-07 10:00:00,39,38,37,11,13
2023-02-07 11:00:00,62,30,43,34,24
2023-02-07 12:00:00,42,61,50,42,23
2023-02-07 13:00:00,70,25,49,37,15
2023-02-07 14:00:00,82,60,39,21,22
2023-02-07 15:00:00,149,69,91,36,20
2023-02-07 16:00:00,99,89,80,65,23
2023-02-07 17:00:00,85,95,78,60,26
2023-02-07 18:00:00,107,98,60,63,20
2023-02-07 19:00:00,118,94,97,43,27
2023-02-07 20:00:00,107,92,74,49,24
2023-02-07 21:00:00,135,85,70,69,20
2023-02-07 22:00:00,43,41,63,19,23
2023-02-07 23:00:00,59,67,66,34,21
2023-02-08 00:00:00,44,58,27,15,15
2023-02-08 01:00:00,42,17,12,10,18
2023-02-08 02:00:00,34,22,25,15,18
2023-02-08 03:00:00,14,39,20,9,10
2023-02-08 04:00:00,26,33,36,10,18
2023-02-08 05:00:00,17,29,31,17,14
2023-02-08 06:00:00,30,10,22,11,16
2023-02-08 07:00:00,49,11,35,10,18
2023-02-08 08:00:00,23,10,18,14,15
2023-02-08 09:00:00,21,27,31,11,12
2023-02-08 10:00:00,39,21,28,9,17
2023-02-08 11:00:00,36,35,56,15,22
2023-02-08 12:00:00,74,55,65,23,20
2023-02-08 13:00:00,58,33,58,22,19
2023-02-08 14:00:00,34,57,58,39,20
2023-02-08 15:00:00,91,95,74,44,28
2023-02-08 16:00:00,90,88,61,69,21
2023-02-08 17:00:00,113,63,60,66,26
2023-02-08 18:00:00,88,71,97,46,22
2023-02-08 19:00:00,139,98,84,50,24
2023-02-08 20:00:00,116,61,81,34,27
2023-02-08 21:00:00,138,84,73,50,28
2023-02-08 22:00:00,89,70,34,33,24
2023-02-08 23:00:00,30,41,49,20,23
2023-02-09 00:00:00,60,42,65,29,23
2023-02-09 01:00:00,45,36,31,15,15
2023-02-09 02:00:00,43,24,15,9,12
2023-02-09 03:00:00,20,34,28,9,18
2023-02-09 04:00:00,35,19,15,19,16
2023-02-09 05:00:00,17,17,15,7,14
2023-02-09 06:00:00,40,22,19,10,12
2023-02-09 07:00:00,18,36,21,6,10
2023-02-09 08:00:00,43,11,32,8,13
2023-02-09 09:00:00,48,19,37,12,17
2023-02-09 10:00:00,18,15,17,6,19
2023-02-09 11:00:00,92,54,71,29,24
2023-02-09 12:00:00,93,71,30,31,16
2023-02-09 13:00:00,50,27,40,28,16
2023-02-09 14:00:00,54,52,47,23,18
2023-02-09 15:00:00,144,69,75,40,23
2023-02-09 16:00:00,91,84,85,52,29
2023-02-09 17:00:00,140,64,73,30,25
2023-02-09 18:00:00,135,92,90,66,21
2023-02-09 19:00:00,129,99,91,30,28
2023-02-09 20:00:00,113,64,68,45,21
2023-02-09 21:00:00,124,75,93,57,26
2023-02-09 22:00:00,89,57,58,42,22
2023-02-09 23:00:00,93,38,66,36,15
2023-02-10 00:00:00,59,43,46,44,21
2023-02-10 01:00:00,32,26,11,17,11
2023-02-10 02:00:00,11,37,27,15,12
2023-02-10 03:00:00,30,18,13,6,18
2023-02-10 04:00:00,33,34,23,14,17
2023-02-10 05:00:00,47,23,38,9,15
2023-02-10 06:00:00,41,37,22,11,17
2023-02-10 07:00:00,47,13,14,12,11
2023-02-10 08:00:00,33,12,13,8,16
2023-02-10 09:00:00,18,25,13,9,17
2023-02-10 10:00:00,45,29,22,17,12
2023-02-10 11:00:00,63,59,46,35,22
2023-02-10 12:00:00,67,43,57,29,23
2023-02-10 13:00:00,39,39,35,36,19
2023-02-10 14:00:00,31,44,54,32,16
2023-02-10 15:00:00,117,95,72,59,29
2023-02-10 16:00:00,137,88,73,37,29
2023-02-10 17:00:00,122,80,88,65,20
2023-02-10 18:00:00,112,95,91,46,25
2023-02-10 19:00:00,130,84,89,62,27
2023-02-10 20:00:00,141,79,79,38,27
2023-02-10 21:00:00,137,63,86,43,25
2023-02-10 22:00:00,49,29,48,40,17
2023-02-10 23:00:00,68,66,62,24,22
2023-02-11 00:00:00,20,24,38,21,9
2023-02-11 01:00:00,35,8,14,9,5
2023-02-11 02:00:00,15,7,21,8,9
2023-02-11 03:00:00,38,9,24,8,8
2023-02-11 04:00:00,10,29,27,6,8
2023-02-11 05:00:00,19,12,5,5,8
2023-02-11 06:00:00,20,23,5,7,9
2023-02-11 07:00:00,38,24,11,6,7
2023-02-11 08:00:00,21,14,18,8,8
2023-02-11 09:00:00,25,18,8,5,9
2023-02-11 10:00:00,20,20,5,5,7
2023-02-11 11:00:00,35,32,49,38,8
2023-02-11 12:00:00,68,29,54,39,11
2023-02-11 13:00:00,27,44,25,38,8
2023-02-11 14:00:00,62,22,48,30,7
2023-02-11 15:00:00,95,57,61,25,10
2023-02-11 16:00:00,123,77,71,35,7
2023-02-11 17:00:00,98,61,87,52,11
2023-02-11 18:00:00,107,62,85,28,9
2023-02-11 19:00:00,91,86,84,56,8
2023-02-11 20:00:00,71,75,78,54,12
2023-02-11 21:00:00,103,76,59,36,7
2023-02-11 22:00:00,60,40,18,23,11
2023-02-11 23:00:00,28,19,30,30,7
2023-02-12 00:00:00,20,19,35,32,6
2023-02-12 01:00:00,22,22,14,7,5
2023-02-12 02:00:00,13,29,15,9,5
2023-02-12 03:00:00,33,10,8,7,5
2023-02-12 04:00:00,19,5,11,7,9
2023-02-12 05:00:00,22,26,29,6,7
2023-02-12 06:00:00,30,26,8,8,9
2023-02-12 07:00:00,20,6,28,6,6
2023-02-12 08:00:00,18,27,25,7,7
2023-02-12 09:00:00,14,7,20,5,7
2023-02-12 10:00:00,15,8,15,6,8
2023-02-12 11:00:00,23,24,18,12,10
2023-02-12 12:00:00,64,54,33,35,7
2023-02-12 13:00:00,59,49,26,22,8
2023-02-12 14:00:00,41,54,48,38,7
2023-02-12 15:00:00,110,82,67,48,13
2023-02-12 16:00:00,113,79,71,43,12
2023-02-12 17:00:00,67,54,76,57,11
2023-02-12 18:00:00,80,67,70,59,7
2023-02-12 19:00:00,77,73,68,49,10
2023-02-12 20:00:00,94,83,82,48,8
2023-02-12 21:00:00,124,71,65,38,11
2023-02-12 22:00:00,48,35,32,16,10
2023-02-12 23:00:00,40,34,28,27,9
2023-02-13 00:00:00,41,71,44,23,19
2023-02-13 01:00:00,12,16,35,12,19
2023-02-13 02:00:00,24,35,33,18,10
2023-02-13 03:00:00,13,36,38,11,10
2023-02-13 04:00:00,26,25,13,8,19
2023-02-13 05:00:00,32,27,23,7,13
2023-02-13 06:00:00,15,23,22,9,13
2023-02-13 07:00:00,21,13,21,18,18
2023-02-13 08:00:00,15,31,24,8,15
2023-02-13 09:00:00,35,20,30,15,15
2023-02-13 10:00:00,32,27,33,17,19
2023-02-13 11:00:00,81,62,68,28,21
2023-02-13 12:00:00,68,49,59,27,18
2023-02-13 13:00:00,74,62,74,39,21
2023-02-13 14:00:00,67,33,35,41,21
2023-02-13 15:00:00,99,60,86,61,20
2023-02-13 16:00:00,84,88,87,41,23
2023-02-13 17:00:00,115,67,81,53,29
2023-02-13 18:00:00,100,72,93,40,22
2023-02-13 19:00:00,113,86,92,47,29
2023-02-13 20:00:00,144,85,73,38,25
2023-02-13 21:00:00,120,92,80,50,23
2023-02-13 22:00:00,36,60,69,18,20
2023-02-13 23:00:00,55,60,49,18,23
2023-02-14 00:00:00,81,73,38,40,18
2023-02-14 01:00:00,28,28,11,14,18
2023-02-14 02:00:00,24,11,35,5,11
2023-02-14 03:00:00,20,20,32,11,10
2023-02-14 04:00:00,42,37,20,8,10
2023-02-14 05:00:00,14,11,27,5,16
2023-02-14 06:00:00,45,34,36,16,18
2023-02-14 07:00:00,45,39,11,10,18
2023-02-14 08:00:00,24,23,19,9,18
2023-02-14 09:00:00,19,22,16,11,17
2023-02-14 10:00:00,33,35,20,13,17
2023-02-14 11:00:00,89,65,43,28,21
2023-02-14 12:00:00,72,57,55,33,19
2023-02-14 13:00:00,85,38,46,40,16
2023-02-14 14:00:00,55,35,53,33,24
2023-02-14 15:00:00,114,77,60,61,25
2023-02-14 16:00:00,84,69,80,38,22
2023-02-14 17:00:00,120,70,66,34,26
2023-02-14 18:00:00,88,67,75,47,29
2023-02-14 19:00:00,83,72,78,38,29
2023-02-14 20:00:00,93,92,72,38,23
2023-02-14 21:00:00,117,74,91,43,28
2023-02-14 22:00:00,48,25,33,33,22
2023-02-14 23:00:00,84,65,34,18,18
2023-02-15 00:00:00,86,60,39,44,19
2023-02-15 01:00:00,49,37,18,9,16
2023-02-15 02:00:00,35,35,18,5,15
2023-02-15 03:00:00,36,35,37,18,11
2023-02-15 04:00:00,30,39,14,5,16
2023-02-15 05:00:00,34,13,30,7,15
2023-02-15 06:00:00,38,26,26,11,11
2023-02-15 07:00:00,22,37,33,9,10
2023-02-15 08:00:00,38,18,37,14,17
2023-02-15 09:00:00,12,16,29,14,17
2023-02-15 10:00:00,35,20,18,14,12
2023-02-15 11:00:00,33,54,57,41,16
2023-02-15 12:00:00,73,62,39,33,20
2023-02-15 13:00:00,91,70,72,41,21
2023-02-15 14:00:00,59,52,60,43,19
2023-02-15 15:00:00,117,98,88,66,29
2023-02-15 16:00:00,133,85,80,49,26
2023-02-15 17:00:00,93,88,78,64,24
2023-02-15 18:00:00,108,96,83,65,21
2023-02-15 19:00:00,149,97,96,39,20
2023-02-15 20:00:00,143,72,62,67,20
2023-02-15 21:00:00,149,86,88,40,21
2023-02-15 22:00:00,50,72,29,44,17
2023-02-15 23:00:00,70,53,59,29,22
2023-02-16 00:00:00,30,29,48,38,24
2023-02-16 01:00:00,23,35,18,18,12
2023-02-16 02:00:00,12,24,17,16,12
2023-02-16 03:00:00,26,12,34,15,19
2023-02-16 04:00:00,25,18,16,15,19
2023-02-16 05:00:00,11,34,15,18,16
2023-02-16 06:00:00,46,27,35,16,19
2023-02-16 07:00:00,33,32,25,7,12
2023-02-16 08:00:00,12,30,11,9,15
2023-02-16 09:00:00,34,10,24,19,18
2023-02-16 10:00:00,32,36,18,11,16
2023-02-16 11:00:00,68,28,70,34,15
2023-02-16 12:00:00,45,47,38,32,15
2023-02-16 13:00:00,91,72,27,15,15
2023-02-16 14:00:00,63,41,31,40,18
2023-02-16 15:00:00,122,62,65,68,28
2023-02-16 16:00:00,135,69,60,54,26
2023-02-16 17:00:00,139,76,67,36,25
2023-02-16 18:00:00,126,60,92,37,22
2023-02-16 19:00:00,81,61,79,54,20
2023-02-16 20:00:00,127,84,77,60,24
2023-02-16 21:00:00,116,88,76,35,26
2023-02-16 22:00:00,63,27,60,27,16
2023-02-16 23:00:00,93,65,44,23,20
2023-02-17 00:00:00,82,63,26,41,23
2023-02-17 01:00:00,16,11,35,11,14
2023-02-17 02:00:00,13,36,37,14,14
2023-02-17 03:00:00,13,28,24,5,10
2023-02-17 04:00:00,32,36,20,14,17
2023-02-17 05:00:00,38,26,24,16,19
2023-02-17 06:00:00,32,34,37,11,11
2023-02-17 07:00:00,46,11,30,14,14
2023-02-17 08:00:00,26,32,35,11,12
2023-02-17 09:00:00,26,31,20,11,16
2023-02-17 10:00:00,27,11,29,5,10
2023-02-17 11:00:00,32,34,49,24,23
2023-02-17 12:00:00,70,45,52,29,20
2023-02-17 13:00:00,53,74,49,31,17
2023-02-17 14:00:00,91,68,72,42,24
2023-02-17 15:00:00,98,97,71,36,25
2023-02-17 16:00:00,138,98,70,42,22
2023-02-17 17:00:00,112,61,92,43,26
2023-02-17 18:00:00,133,96,70,67,25
2023-02-17 19:00:00,100,74,97,61,27
2023-02-17 20:00:00,88,98,74,69,28
2023-02-17 21:00:00,91,70,91,66,23
2023-02-17 22:00:00,79,63,62,18,22
2023-02-17 23:00:00,40,49,39,23,22
2023-02-18 00:00:00,40,34,33,31,7
2023-02-18 01:00:00,14,9,18,6,8
2023-02-18 02:00:00,12,11,23,8,9
2023-02-18 03:00:00,29,29,16,7,5
2023-02-18 04:00:00,23,18,12,9,9
2023-02-18 05:00:00,18,25,11,5,8
2023-02-18 06:00:00,31,26,23,5,7
2023-02-18 07:00:00,12,29,11,9,9
2023-02-18 08:00:00,13,5,25,9,9
2023-02-18 09:00:00,23,12,27,9,7
2023-02-18 10:00:00,17,7,8,9,5
2023-02-18 11:00:00,70,52,54,16,7
2023-02-18 12:00:00,27,41,29,29,11
2023-02-18 13:00:00,45,24,46,35,7
2023-02-18 14:00:00,73,29,22,25,8
2023-02-18 15:00:00,60,50,73,51,14
2023-02-18 16:00:00,104,67,62,37,10
2023-02-18 17:00:00,80,61,76,20,14
2023-02-18 18:00:00,124,88,88,42,13
2023-02-18 19:00:00,106,54,87,59,10
2023-02-18 20:00:00,75,65,78,24,11
2023-02-18 21:00:00,120,73,78,43,11
2023-02-18 22:00:00,48,40,47,16,10
2023-02-18 23:00:00,59,22,54,26,10
2023-02-19 00:00:00,25,23,46,19,9
2023-02-19 01:00:00,34,12,8,7,5
2023-02-19 02:00:00,39,27,21,8,6
2023-02-19 03:00:00,23,27,15,7,8
2023-02-19 04:00:00,12,6,23,9,6
2023-02-19 05:00:00,11,22,5,5,9
2023-02-19 06:00:00,34,7,6,5,9
2023-02-19 07:00:00,27,27,25,9,6
2023-02-19 08:00:00,26,10,24,8,7
2023-02-19 09:00:00,18,13,7,7,8
2023-02-19 10:00:00,33,8,12,8,7
2023-02-19 11:00:00,68,19,35,15,6
2023-02-19 12:00:00,31,18,46,36,9
2023-02-19 13:00:00,43,37,43,30,7
2023-02-19 14:00:00,57,30,39,37,9
2023-02-19 15:00:00,85,83,88,34,9
2023-02-19 16:00:00,86,62,64,33,8
2023-02-19 17:00:00,67,69,72,44,12
2023-02-19 18:00:00,110,75,55,21,13
2023-02-19 19:00:00,85,59,84,23,11
2023-02-19 20:00:00,106,69,75,42,11
2023-02-19 21:00:00,128,82,88,41,12
2023-02-19 22:00:00,26,42,52,32,7
2023-02-19 23:00:00,30,27,32,37,11
2023-02-20 00:00:00,62,57,57,16,16
2023-02-20 01:00:00,10,35,10,15,16
2023-02-20 02:00:00,39,25,14,14,17
2023-02-20 03:00:00,19,13,37,11,17
2023-02-20 04:00:00,16,34,18,6,19
2023-02-20 05:00:00,19,25,23,11,17
2023-02-20 06:00:00,31,39,24,8,13
2023-02-20 07:00:00,19,28,32,16,15
2023-02-20 08:00:00,20,15,35,19,17
2023-02-20 09:00:00,35,37,11,18,19
2023-02-20 10:00:00,12,15,26,9,19
2023-02-20 11:00:00,30,71,27,26,18
2023-02-20 12:00:00,76,61,74,15,19
